"ID","ReleaseDate","Grade","Edition","Name","OfficialJPY","TaxExJPY","OfficialKRW","AppliedMultiplier","DiscrepancyCheck"
"2142","2013-01","RG","?쇰컲??(Standard)","RG 1/144 STRIKE ROUGE + HG I.W.S.P.","3300","3000","36000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2143","2013-01","MG","?쇰컲??(Standard)","MG 1/100 NU GUNDAM Ver.Ka DOUBLE FIN FUNNEL CUSTOM UNIT","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2144","2013-03","HG","?쇰컲??(Standard)","HGUC 1/144 GOUF & GELGOOG （VISCH DONAHUE'S CUSTOM)","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2145","2013-03","RG","?쇰컲??(Standard)","RG 1/144 MSZ- 006-3 ZETA GUNDAM","3300","3000","36000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2146","2025-02-08","Figure-rise Standard","?쇰컲??(Standard)","Figure-rise Standard PLE TWO","4180","3800","45600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"215","2000-09","HGUC","?쇰컲??(Standard)","HGUC 1/144 AMX-107 BAWOO","1320","1200","14400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"216","2000-10","HGUC","?쇰컲??(Standard)","HGUC 1/144 GELGOOG MARINE","1320","1200","14400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"217","2000-11","HGUC","?쇰컲??(Standard)","HGUC 1/144 DOM TROPEN","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2179","2013-06","MG","?쇰컲??(Standard)","LAUNCHER STRIKER / SWORD STRIKER PACK for MG 1/100 AILE STRIKE GUNDAM Ver. RM","2860","2600","31200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"218","2000-12","HGUC","?쇰컲??(Standard)","HGUC 1/144 RX-78 GP01Fb","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2180","2013-05","MG","?쇰컲??(Standard)","MG 1/100 MS-06S ZAKUⅡ JOHNNY RIDDEN CUSTOM","3080","2800","33600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2181","2013-07","HG","?쇰컲??(Standard)","HGUC 1/144 GATO’S GELGOOG","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2182","2013-07","MG","?쇰컲??(Standard)","MG 1/100 MARASAI（UNICORN COLOR Ver.）","4620","4200","50400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2183","2013-10","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM ASTRAY GOLD FRAME AMATSU","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2184","2013-09","MG","?쇰컲??(Standard)","MG 1/100 GUNDAM AGE-2 NORMAL SP ver.","4620","4200","50400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2185","2013-06","HG","?쇰컲??(Standard)","HGUC 1/144 BASE JABBER ( ZETA GUNDAM Ver.)","1430","1300","15600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2187","2013-05","RG","?쇰컲??(Standard)","RG 1/144 DESTINY GUNDAM EFFECT UNIT ""WING OF LIGHT""","1870","1700","20400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2188","2013-09","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM LEGILIS〔MEMORY OF EDEN〕","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2189","2013-09","MG","?쇰컲??(Standard)","MG 1/100 GUNDAM AGE-1F/2","3850","3500","42000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"219","2001-02","HGUC","?쇰컲??(Standard)","HGUC 1/144 MSM-07S Z'GOCK (CHAR'S CUSTOM)","1100","1000","12000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2190","2013-11","RG","?쇰컲??(Standard)","RG 1/144 EXPANSION EFFECT UNIT WING OF THE SKIES for STRIKE FREEDOM GUNDAM","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2191","2013-08","MG","?쇰컲??(Standard)","MG 1/100 CUSTOM SET for MG RX-78-2 GUNDAM Ver.3.0","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2192","2013-10","MG","?쇰컲??(Standard)","MG 1/100 GEARA DOGA (REZIN SCHYNDER’S USE)","5390","4900","58800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2193","2013-11","HG","?쇰컲??(Standard)","HGUC 1/144 EWAC ZACK/GAZA C/GEARA DOGA (GUNDAM UNICORN Ver.) SET","3300","3000","36000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2195","2013-11","MG","?쇰컲??(Standard)","MG 1/100 ZAKU CANNON (GUNDAM UNICORN Ver.)","4950","4500","54000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2196","2013-11","MG","?쇰컲??(Standard)","MG 1/100 Z’GOK (GUNDAM UNICORN Ver.)","3300","3000","36000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2197","2014-03","HG","?쇰컲??(Standard)","HGUC 1/144 SILVER BULLET (FUNNEL TEST TYPE)","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2198","2015-08","RG","?쇰컲??(Standard)","RG 1/144 Z’GOK","3300","3000","36000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2199","2014-06","MG","?쇰컲??(Standard)","MG 1/100 MS-06F ZAKU II (DOZLE ZABI USE)","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"22","2014-11-15","HG","?쇰컲??(Standard)","HGBF 1/144 GUNDAM Ez-SR","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"220","2001-04","HGUC","?쇰컲??(Standard)","HGUC 1/144 RGM-79 GM","1100","1000","12000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2200","2014-08","MG","?쇰컲??(Standard)","MG 1/100 M’QUVE’S GOUF","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2201","2014-04","HG","?쇰컲??(Standard)","HGCC 1/144 EXPANSION EFFECT UNIT “MOONLIGHT BUTTERFLY” for ∀ GUNDAM","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2202","2014-05","HG","?쇰컲??(Standard)","HGUC 1/144 RGM-89D JEGAN D TYPE","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2203","2014-05","RG","?쇰컲??(Standard)","REPAIR PARTS SET FOR RG 1/144 GUNDAM EXIA","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2204","2014-08","HG","?쇰컲??(Standard)","HGUC 1/144 EXPANSION EFFECT UNIT FOR NEO ZEONG ” PSYCHO-SHARD”","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2205","2014-07","MG","?쇰컲??(Standard)","MG 1/100 MS-14C GELGOOG CANNON (MSV COLOR)","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2207","2014-07","HG","?쇰컲??(Standard)","HGUC 1/144 ASSHIMAR (GREEN DIVERS Ver.)","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2208","2015-04","HG","?쇰컲??(Standard)","HGUC 1/144 PALE RIDER(GROUND HEAVY EQUIPMENT TYPE)","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"221","2001-05-26","HGUC","?쇰컲??(Standard)","HGUC 1/144 RX-78-2 GUNDAM","1320","1200","14400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2212","2014-09","MG","?쇰컲??(Standard)","MG 1/100 HWS EXPANSION SET for Hi-v GUNDAM Ver.Ka","3630","3300","39600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2213","2014-08","HG","?쇰컲??(Standard)","HGUC 1/144 MS-09RS ANAVEL GATO’S RICK DOM","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2214","2017-12","HG","?쇰컲??(Standard)","HG 1/144 GEIRAIL SCHARFRICHTER & LANDMAN RODI SET","3520","3200","38400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2215","2014-09","MG","?쇰컲??(Standard)","MG 1/100 00 GUNDAM SEVEN SWORD/G INSPECTION","6050","5500","66000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2216","2014-02","PG","?쇰컲??(Standard)","PG 1/60 GUNDAM ASTRAY BLUE FRAME","19800","18000","216000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2217","2015-05","HG","?쇰컲??(Standard)","EXPANSION EFFECT UNIT “WING OF LIGHT” for VICTORY TWO GUNDAM","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2218","2012-06","MG","?쇰컲??(Standard)","MG 1/100 BALLUTE PACK","1540","1400","16800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"222","2001-06","HGUC","?쇰컲??(Standard)","HGUC 1/144 MSN-02 ZEONG","2310","2100","25200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2220","2012-05","HG","?쇰컲??(Standard)","HGUC 1/144 G-DEFENSER & FLYINGARMOR","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2221","2015-04","RG","?쇰컲??(Standard)","RG 1/144 RX-78-3 G-3 GUNDAM","3300","3000","36000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2222","2012-10","HG","?쇰컲??(Standard)","HG 1/144 METEOR UNIT","8030","7300","87600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2223","2013-06","MG","?쇰컲??(Standard)","MG 1/100 CROSSBONE GUNDAM X2 Ver.Ka","4840","4400","52800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2224","2014-09","RG","?쇰컲??(Standard)","RG 1/144 CASVAL’S GUNDAM","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2225","2013-04","MG","?쇰컲??(Standard)","MG 1/100 MS-06R-1A ZAKUII UMA LIGHTNING CUSTOM","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2227","2013-09","HG","?쇰컲??(Standard)","HGUC 1/144 TYPE 94 BASE JABBER","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2228","2014-10","RG","?쇰컲??(Standard)","GUNDAM ASTRAEA PARTS SET FOR RG 1/144 GUNDAM EXIA","2420","2200","26400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2229","2013-10","HG","?쇰컲??(Standard)","HGUC 1/144 ZOGOK (Operation Capture of Jaburo ver.)","2090","1900","22800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"223","2001-09","HGUC","?쇰컲??(Standard)","HGUC 1/144 MSA-0011 S-GUNDAM","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2230","2015-01","RG","?쇰컲??(Standard)","RG 1/144 EXPANSION EFFECT UNIT ”SERAPHIM FEATHER” for Wing Gundam Zero EW","1870","1700","20400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2231","2013-12","MG","?쇰컲??(Standard)","MG 1/100 CROSSBONE GUNDAM X3 Ver.Ka","4840","4400","52800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2232","2014-10","HG","?쇰컲??(Standard)","HGBF 1/144 STAR BUILD STRIKE GUNDAM Ver.RG SYSTEM","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2234","2013-08","MG","?쇰컲??(Standard)","MG MS-06R-1A ZAKU II ANAVEL GATO'S CUSTOM","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2235","2014-11","MG","?쇰컲??(Standard)","MG 1/100 DRAGOON FORMATION BASE for GUNDAM ASTRAY BLUE FRAME D","1540","1400","16800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2236","2013-12","HG","?쇰컲??(Standard)","HGUC 1/144 REBAWOO","2640","2400","28800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2237","2014-12","MG","?쇰컲??(Standard)","MG 1/100 MS-06FS ZAKU II (GARMA ZABI USE)","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2238","2014-02","HG","?쇰컲??(Standard)","HGUC 1/144 BYARLANT CUSTOM 02 (BANDE DESSINEE VER.)","2310","2100","25200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2239","2015-03","MG","?쇰컲??(Standard)","MG 1/100 MS-09R RICK DOM (DOZLE ZABI USE)","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"224","2001-10","HGUC","?쇰컲??(Standard)","HGUC 1/144 RMS-141 XEKU EINS","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2240","2014-01","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM ASTRAY GOLD FRAME","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2241","2014-11","HG","?쇰컲??(Standard)","HGUC 1/144 RGM-89J JEGAN NORMAL TYPE(F91 Ver.)","1870","1700","20400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2242","2014-01","MG","?쇰컲??(Standard)","MG 1/100 GUNDAM ASTRAY RED FRAME","4950","4500","54000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2243","2014-01","MG","?쇰컲??(Standard)","MG 1/100 GUNDAM ASTRAY NOIR","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2244","2015-02","HG","?쇰컲??(Standard)","HGUC 1/144 RGM-89M JEGAN B TYPE(F91Ver.)","1870","1700","20400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2245","2014-02","HG","?쇰컲??(Standard)","HGUC 1/144 BYARLANT CUSTOM 02","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2246","2014-02","MG","?쇰컲??(Standard)","MG 1/100 DESTINY IMPULSE GUNDAM R (REGENES)","5720","5200","62400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2247","2015-04","HG","?쇰컲??(Standard)","HGUC 1/144 ＺII TRAVIS KIRKLAND COLOR","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2248","2014-04","MG","?쇰컲??(Standard)","MG 1/100 RX-78-1 PROTOTYPE GUNDAM","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2249","2015-07","MG","?쇰컲??(Standard)","EXPANSION FUNNEL EFFECT SET FOR MG 1/100 SAZABI Ver.Ka & RE/100 NIGHTINGALE","1870","1700","20400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"225","2001-12","HGUC","?쇰컲??(Standard)","HGUC 1/144 RX-78GP03S GUNDAM","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2250","2014-06","MG","?쇰컲??(Standard)","MG 1/100 UNICORN GUNDAM 02 BANSHEE NORN","6600","6000","72000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2251","2014-06","HG","?쇰컲??(Standard)","HGUC 1/144 GEARA ZULU (CUARON USE)","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2252","2015-07","HG","?쇰컲??(Standard)","HGUC 1/144 ZSSA","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2253","2014-06","HG","?쇰컲??(Standard)","HGUC 1/144 GEARA ZULU (GILBOA SANT USE)","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2254","2015-07","MG","?쇰컲??(Standard)","MG 1/100 FULL FRONTAL’S GEARA DOGA","6050","5500","66000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2255","2014-08","HG","?쇰컲??(Standard)","HGFC 1/144 G GUNDAM VS MASTER GUNDAM SCHOOL OF TOHO FUHAI HYPER MODE SET","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2256","2016-06","MG","?쇰컲??(Standard)","MG 1/100 GEARA DOGA(UNICORN Ver.)","5280","4800","57600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2257","2014-08","MG","?쇰컲??(Standard)","MG 1/100 FULL ARMOR UNICORN GUNDAM (RED COLOR VER.)","8800","8000","96000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2258","2014-05","HG","?쇰컲??(Standard)","HG 1/144 GN ARMS TYPE-E (Real Color Ver.)","5390","4900","58800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2259","2014-08","MG","?쇰컲??(Standard)","MG 1/100 S-GUNDAM BOOSTER UNIT TYPE","10780","9800","117600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"226","2002-01","HGUC","?쇰컲??(Standard)","HGUC 1/144 MS-14Fs GELGOOG MARINE CIMA CUSTOM","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2260","2015-06","HG","?쇰컲??(Standard)","HGUC 1/144 RGM-89S STARK JEGAN (CCA-MSV Ver.)","2530","2300","27600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2261","2014-10","RG","?쇰컲??(Standard)","RG 1/144 GUNDAM ASTRAEA TYPE-F","4840","4400","52800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2262","2014-12","その他","?쇰컲??(Standard)","1/35 MS-06R-1A ZAKU II HEAD (BLACK TRI-STARS CUSTOM Ver.)","3300","3000","36000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2263","2015-05","HG","?쇰컲??(Standard)","HGUC 1/144 CROSSBONE GUNDAM X1 KAI","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2264","2015-05","HG","?쇰컲??(Standard)","HGUC 1/144 RGM-89R JEGAN A TYPE(F91Ver.)","1870","1700","20400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2265","2015-10","MG","?쇰컲??(Standard)","MG 1/100 ALTRON GUNDAM EW","4950","4500","54000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2266","2015-01","PG","?쇰컲??(Standard)","PG 1/60 FULL ARMOR EXPANSION EFFECT UNIT for UNICORN GUNDAM","22000","20000","240000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2267","2015-06","MG","?쇰컲??(Standard)","MG 1/100 MSZ-006P2/3C ZETA GUNDAM III P2 TYPE RED ZETA","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2268","2015-06","RG","?쇰컲??(Standard)","RG 1/144 TRANS-AM RAISER GLOSS INJECTION Ver.","3520","3200","38400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2269","2015-02","MG","?쇰컲??(Standard)","MG 1/100 MSZ-006-3B ZETA GUNDAM III B TYPE GRAY ZETA","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"227","2002-02","HGUC","?쇰컲??(Standard)","HGUC 1/144 MS-09F DOMTROPEN (SAND BROWN)","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2270","2015-01","MG","?쇰컲??(Standard)","MG 1/100 TALLGEESE III","4950","4500","54000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2271","2015-07","MG","?쇰컲??(Standard)","MG 1/100 ∀ GUNDAM （MOONLIGHT BUTTERFLY Ver.）","6050","5500","66000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2272","2015-06","HG","?쇰컲??(Standard)","HG 1/144 ELF BULLOCK MASS PRODUCTION TYPE","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2273","2015-06","HG","?쇰컲??(Standard)","HG 1/144 MACK KNIFE MASS PRODUCTION TYPE","1540","1400","16800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2274","2015-09","HG","?쇰컲??(Standard)","HGUC 1/144 GAEL CHAN’S SILVER BULLET","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2275","2015-09","MG","?쇰컲??(Standard)","MG 1/100 HEAVY GUNDAM","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2276","2015-08","MG","?쇰컲??(Standard)","MG 1/100 RGC-80 GM CANNON","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2277","2015-09","HG","?쇰컲??(Standard)","HGUC 1/144 JEGAN TYPE-A2 (GENERAL REVIL DEPLOYMENT)","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2278","2015-11","MG","?쇰컲??(Standard)","MG 1/100 JESTA CANNON","5940","5400","64800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2279","2016-11","HG","?쇰컲??(Standard)","HG 1/144 ZETA PLUS C1","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"228","2002-04","HGUC","?쇰컲??(Standard)","HGUC 1/144 EX-S GUNDAM","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2280","2015-06","HG","?쇰컲??(Standard)","HGUC 1/144 CROSSBONE GUNDAM X2 KAI","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2281","2016-01","MG","?쇰컲??(Standard)","MG 1/100 EXPANSION EFFECT UNIT “WING OF LIGHT” for VICTORY TWO GUNDAM “Ver.Ka”","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2282","2016-12","RG","?쇰컲??(Standard)","RG 1/144 OO GUNDAM SEVEN SWORD","3300","3000","36000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2283","2015-12","RG","?쇰컲??(Standard)","RG 1/144 GUNDAM ASTRAY BLUE FRAME","3080","2800","33600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2284","2016-03","HG","?쇰컲??(Standard)","HGUC 1/144 PLE TWO’S QUBELEY Mk-II","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2285","2016-07","RG","?쇰컲??(Standard)","RG 1/144 GUNDAM ASTRAY GOLD FRAME","3080","2800","33600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2286","2015-12","MG","?쇰컲??(Standard)","MG 1/100 M.P.T. HYAKUSHIKI-KAI","6490","5900","70800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2287","2016-06","MG","?쇰컲??(Standard)","MG 1/100 ZETAplus(UNICORN Ver.)","3520","3200","38400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2288","2015-09","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM G-SELF (REFLECTOR PACK EQUIPPED)","2420","2200","26400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2289","2016-04","PG","?쇰컲??(Standard)","PG 1/60 RX-0 UNICORN GUNDAM [FINAL BATTLE Ver.]","22000","20000","240000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"229","2002-05","HGUC","?쇰컲??(Standard)","HGUC 1/144 RX-178 GUNDAM MK-Ⅱ","1100","1000","12000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2290","2015-07","MG","?쇰컲??(Standard)","MG 1/100 EXPANSION EFFECT UNIT ”MOONLIGHT BUTTERFLY” for ∀ GUNDAM","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"2291","2015-10","HG","?쇰컲??(Standard)","HGUC 1/144 GMII SEMI STRIKER","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
